OGLE-BLG-T2CEP-227  BLHer  17:58:30.39 -27:29:16.2  BLG504.28.26875  BLG223.5.64647                  
OGLE-BLG-T2CEP-228  BLHer  17:58:34.24 -28:53:51.9  BLG505.28.119    BLG206.7.214674 BUL_SC34_651882 
OGLE-BLG-T2CEP-229  RVTau  17:58:36.42 -28:29:30.9  BLG504.02.185050 BLG214.1.158409                 
OGLE-BLG-T2CEP-230   WVir  17:58:44.98 -33:14:13.8                   BLG150.1.101216                 
OGLE-BLG-T2CEP-231  BLHer  17:58:47.45 -29:52:36.5  BLG506.27.144970 BLG188.5.106634                 
OGLE-BLG-T2CEP-232  RVTau  17:58:52.36 -31:20:44.1  BLG507.27.81974  BLG173.2.73821                  
OGLE-BLG-T2CEP-233  BLHer  17:58:52.88 -31:53:55.5  BLG507.10.83891  BLG165.2.128927                 
OGLE-BLG-T2CEP-234  BLHer  17:58:54.50 -28:21:30.5  BLG504.02.151497 BLG215.7.131724                 
OGLE-BLG-T2CEP-235  BLHer  17:58:55.90 -29:10:57.2  BLG505.19.125769 BLG104.5.234169 BUL_SC20_29057  V2434 Sgr
OGLE-BLG-T2CEP-236   WVir  17:58:55.95 -28:43:19.5                                   BUL_SC20_131735 
OGLE-BLG-T2CEP-237   WVir  17:58:56.19 -30:38:47.6  BLG506.10.98414  BLG182.3.27920                  
OGLE-BLG-T2CEP-238  BLHer  17:59:04.98 -30:05:02.1  BLG506.27.53107  BLG188.2.183587                 
OGLE-BLG-T2CEP-239   WVir  17:59:05.21 -28:13:51.4  BLG504.10.53814  BLG215.6.69433                  
OGLE-BLG-T2CEP-240   WVir  17:59:11.88 -27:49:48.7  BLG504.19.24740  BLG223.7.33782                  
OGLE-BLG-T2CEP-241   WVir  17:59:25.04 -34:09:48.0  BLG509.09.125055 BLG135.6.53779                  
OGLE-BLG-T2CEP-242  BLHer  17:59:30.74 -30:20:00.1  BLG506.18.106149 BLG188.1.58676                  
OGLE-BLG-T2CEP-243   WVir  17:59:31.28 -29:54:16.8  BLG506.26.125824 BLG188.4.22969                  
OGLE-BLG-T2CEP-244   WVir  17:59:40.44 -28:08:47.3  BLG504.09.70226  BLG215.6.212290                 
OGLE-BLG-T2CEP-246  RVTau  17:59:46.99 -29:57:21.7                                                   V0995 Sgr
OGLE-BLG-T2CEP-247  BLHer  17:59:53.49 -28:56:37.6  BLG505.18.47641  BLG206.7.205663 BUL_SC21_91346  V2469 Sgr
OGLE-BLG-T2CEP-248  RVTau  17:59:59.55 -32:12:11.3  BLG507.01.7109   BLG158.5.71453                  
OGLE-BLG-T2CEP-249  RVTau  18:00:05.14 -29:48:53.4                                                   
OGLE-BLG-T2CEP-250   WVir  18:00:09.65 -34:14:12.0  BLG509.08.110511                                 V0996 Sgr
OGLE-BLG-T2CEP-251  BLHer  18:00:17.16 -27:33:46.0  BLG511.16.58981  BLG223.3.202515                 
OGLE-BLG-T2CEP-252  BLHer  18:00:29.71 -33:10:19.5  BLG508.08.32037  BLG151.7.31659                  
OGLE-BLG-T2CEP-253   WVir  18:00:30.63 -28:11:48.3  BLG504.08.57937  BLG215.3.137367                 
OGLE-BLG-T2CEP-254   WVir  18:00:31.94 -31:06:24.5  BLG514.16.31235  BLG174.6.202084                 
OGLE-BLG-T2CEP-255   WVir  18:00:44.04 -31:02:12.4  BLG514.24.118006 BLG174.5.88245                  
OGLE-BLG-T2CEP-256   WVir  18:00:44.08 -27:10:17.8  BLG511.24.151745 BLG232.2.145069                 
OGLE-BLG-T2CEP-257  BLHer  18:00:48.31 -29:58:54.4  BLG513.15.94723  BLG189.6.137529                 
OGLE-BLG-T2CEP-258  RVTau  18:00:57.82 -30:54:53.0  BLG514.24.95824  BLG183.1.53457                  
OGLE-BLG-T2CEP-259  BLHer  18:01:04.49 -28:41:21.6  BLG512.15.92186  BLG206.4.121912 BUL_SC30_126172 V5623 Sgr
OGLE-BLG-T2CEP-260  BLHer  18:01:08.03 -27:07:39.5  BLG511.24.29110  BLG232.2.213385                 
OGLE-BLG-T2CEP-261  BLHer  18:01:11.05 -26:53:36.7  BLG511.32.12404  BLG232.4.72288                  
OGLE-BLG-T2CEP-262  RVTau  18:01:12.28 -29:32:01.5                                   BUL_SC38_361549 
OGLE-BLG-T2CEP-263  RVTau  18:01:13.89 -30:20:36.8  BLG513.07.13409  BLG189.8.33470  BUL_SC38_200385 V5361 Sgr
OGLE-BLG-T2CEP-265   WVir  18:01:20.32 -31:04:02.9  BLG514.24.3      BLG174.4.18408                  
OGLE-BLG-T2CEP-266  BLHer  18:01:27.10 -34:46:31.9  BLG517.15.49656  BLG126.3.24162                  
OGLE-BLG-T2CEP-267   WVir  18:01:32.68 -29:49:12.0  BLG513.23.72972  BLG189.5.179146 BUL_SC38_479529 V5625 Sgr
OGLE-BLG-T2CEP-268  RVTau  18:01:33.32 -27:57:24.3  BLG511.06.102877 BLG224.8.96584                  
OGLE-BLG-T2CEP-269  pWVir  18:01:41.14 -27:22:02.3  BLG511.23.30272  BLG233.8.74449                  
OGLE-BLG-T2CEP-270  BLHer  18:01:45.78 -27:03:40.3                   BLG233.6.53577                  
OGLE-BLG-T2CEP-271   WVir  18:01:48.94 -31:15:18.0  BLG514.14.54386  BLG174.2.189620                 
OGLE-BLG-T2CEP-272   WVir  18:02:06.56 -29:22:19.4  BLG513.30.120184 BLG105.3.141753                 
OGLE-BLG-T2CEP-273  BLHer  18:02:08.43 -29:15:22.1  BLG513.30.132494 BLG105.4.80613                  
OGLE-BLG-T2CEP-274  BLHer  18:02:24.32 -33:40:38.5  BLG516.13.89169  BLG144.2.93289                  
OGLE-BLG-T2CEP-275   WVir  18:02:27.57 -30:25:34.3  BLG513.05.41784  BLG184.5.81252  BUL_SC1_189933  
OGLE-BLG-T2CEP-276  BLHer  18:02:36.72 -29:07:03.6  BLG512.05.18679  BLG207.1.57641                  
OGLE-BLG-T2CEP-277   WVir  18:02:37.18 -28:34:38.3  BLG512.22.5072   BLG216.8.53501  BUL_SC31_500215 HAT 622-72778
OGLE-BLG-T2CEP-278  BLHer  18:02:56.02 -28:40:39.4  BLG512.12.162694 BLG207.4.82485  BUL_SC32_87478  V5629 Sgr
OGLE-BLG-T2CEP-279  BLHer  18:02:56.61 -30:42:34.3  BLG514.29.119264 BLG184.7.133264                 
OGLE-BLG-T2CEP-280  BLHer  18:03:09.59 -27:56:12.4  BLG511.04.50451  BLG224.1.114279                 
OGLE-BLG-T2CEP-281  BLHer  18:03:26.04 -29:27:15.5  BLG513.29.3315   BLG196.6.7356                   
OGLE-BLG-T2CEP-282   WVir  18:03:27.81 -29:06:01.1  BLG512.03.173511 BLG207.1.155394 BUL_SC32_411655 
OGLE-BLG-T2CEP-283  BLHer  18:03:33.63 -30:01:15.0  BLG513.11.133013 BLG190.6.71913  BUL_SC45_256269 V1437 Sgr
OGLE-BLG-T2CEP-284  BLHer  18:03:36.10 -30:01:52.0  BLG513.11.132979 BLG190.6.13833  BUL_SC45_707677 
OGLE-BLG-T2CEP-285   WVir  18:03:46.45 -31:52:52.9  BLG515.28.121299 BLG167.2.100415                 
OGLE-BLG-T2CEP-286  BLHer  18:03:55.35 -29:32:25.0                   BLG196.7.142944                 
OGLE-BLG-T2CEP-287   WVir  18:04:07.50 -33:46:58.3  BLG516.11.37179                                  V1008 Sgr
OGLE-BLG-T2CEP-288  RVTau  18:04:07.56 -32:21:59.3                                                   
OGLE-BLG-T2CEP-289  BLHer  18:04:07.83 -29:28:53.8  BLG513.28.3259   BLG196.7.204883                 
OGLE-BLG-T2CEP-290   WVir  18:04:19.85 -29:02:44.4  BLG512.02.124894 BLG208.8.204148 BUL_SC2_278722  V5630 Sgr
OGLE-BLG-T2CEP-291  BLHer  18:05:25.51 -27:01:29.5  BLG511.26.4026   BLG234.3.139566                 
OGLE-BLG-T2CEP-292   WVir  18:05:48.67 -26:55:03.4  BLG518.16.61005  BLG234.4.24860                  
OGLE-BLG-T2CEP-293  pWVir  18:06:01.03 -31:42:11.2  BLG573.16.114343 BLG168.6.169190                 
OGLE-BLG-T2CEP-294  BLHer  18:06:27.84 -27:40:29.0                   BLG226.6.33566                  
OGLE-BLG-T2CEP-296  BLHer  18:06:32.77 -25:42:57.9  BLG580.15.13986  BLG249.4.70720                  
OGLE-BLG-T2CEP-297  BLHer  18:06:33.87 -31:33:13.4  BLG573.24.127976 BLG168.4.147792                 
OGLE-BLG-T2CEP-298  RVTau  18:06:37.20 -30:22:04.5  BLG521.24.52045                                  V1816 Sgr
OGLE-BLG-T2CEP-299   WVir  18:06:38.45 -32:44:17.0  BLG588.24.101369 BLG153.4.119806                 
OGLE-BLG-T2CEP-300  BLHer  18:06:44.00 -34:41:15.5  BLG597.07.54284  BLG128.3.75167                  
OGLE-BLG-T2CEP-301   WVir  18:06:59.65 -32:59:54.7  BLG588.15.53032  BLG153.3.19478                  
OGLE-BLG-T2CEP-302  RVTau  18:07:00.44 -27:36:19.3  BLG519.31.90754                  BUL_SC18_217636 
OGLE-BLG-T2CEP-303  RVTau  18:07:07.52 -27:31:08.0                                   BUL_SC18_422432 
OGLE-BLG-T2CEP-304  BLHer  18:07:11.80 -28:42:29.6  BLG520.31.121305 BLG209.5.27413                  
OGLE-BLG-T2CEP-305   WVir  18:07:17.67 -33:45:26.9  BLG597.32.10087                                  V1277 Sgr
OGLE-BLG-T2CEP-306   WVir  18:07:22.90 -30:52:19.6  BLG521.06.66479  BLG186.8.81705                  
OGLE-BLG-T2CEP-307  RVTau  18:07:39.80 -29:38:20.5  BLG520.05.166677 BLG197.1.169554                 
OGLE-BLG-T2CEP-308  BLHer  18:08:04.34 -25:23:19.9  BLG580.21.137000 BLG257.7.132110                 
OGLE-BLG-T2CEP-309  BLHer  18:08:07.96 -28:08:56.7  BLG519.13.15760  BLG218.3.173721                 
OGLE-BLG-T2CEP-310   WVir  18:08:20.54 -32:50:05.1  BLG588.22.36498  BLG154.5.16549                  
OGLE-BLG-T2CEP-311  BLHer  18:08:35.13 -26:47:12.4  BLG518.12.81478  BLG242.8.53112  BUL_SC42_93475  
OGLE-BLG-T2CEP-312   WVir  18:08:37.93 -27:37:55.4  BLG519.29.47967  BLG227.6.69732                  
OGLE-BLG-T2CEP-313   WVir  18:08:42.70 -30:39:19.9  BLG521.12.90261  BLG186.3.2                      V1822 Sgr
OGLE-BLG-T2CEP-314  pWVir  18:08:44.37 -32:13:11.2  BLG573.04.107262                 BUL_SC7_42330   V1821 Sgr
OGLE-BLG-T2CEP-315  BLHer  18:08:59.36 -29:37:06.8  BLG520.03.160477 BLG198.7.19163                  
OGLE-BLG-T2CEP-316  BLHer  18:09:12.22 -26:10:31.0  BLG518.28.73586  BLG250.1.68580                  
OGLE-BLG-T2CEP-317   WVir  18:09:20.30 -32:15:53.7  BLG573.03.102391 BLG161.4.14937                  
OGLE-BLG-T2CEP-318   WVir  18:09:33.11 -32:27:57.3  BLG588.28.103011                 BUL_SC7_362341  
OGLE-BLG-T2CEP-319   WVir  18:09:45.33 -26:16:23.7  BLG518.27.103337                 BUL_SC16_89990  
OGLE-BLG-T2CEP-320   WVir  18:10:22.95 -26:26:34.3                   BLG243.6.63784  BUL_SC16_582656 
OGLE-BLG-T2CEP-321  RVTau  18:10:23.52 -32:28:10.5  BLG588.27.66706                                  V2505 Sgr
OGLE-BLG-T2CEP-322  BLHer  18:10:45.79 -27:30:25.1  BLG519.26.63810  BLG227.4.112819                 
OGLE-BLG-T2CEP-324  RVTau  18:11:57.72 -32:02:30.7  BLG546.25.36938                                  V1180 Sgr
OGLE-BLG-T2CEP-325  BLHer  18:11:58.60 -30:49:33.0  BLG526.24.106325 BLG187.1.127515                 
OGLE-BLG-T2CEP-326  BLHer  18:12:52.53 -31:09:17.8  BLG526.14.69101  BLG178.3.106810                 
OGLE-BLG-T2CEP-327  pWVir  18:13:22.56 -24:50:33.3  BLG545.22.6114   BLG265.7.44388                  
OGLE-BLG-T2CEP-328   WVir  18:14:05.13 -27:09:37.8  BLG523.21.79221  BLG237.2.142944                 
OGLE-BLG-T2CEP-329  pWVir  18:16:21.67 -24:24:38.3  BLG528.16.104122 BLG272.1.38413                  
OGLE-BLG-T2CEP-330  BLHer  18:16:23.49 -28:19:48.5  BLG524.18.36875  BLG221.2.116155                 V2511 Sgr
OGLE-BLG-T2CEP-331  BLHer  18:18:07.85 -25:07:42.7  BLG529.31.22401  BLG261.5.61211                  
OGLE-BLG-T2CEP-332  BLHer  18:18:56.83 -26:36:19.0  BLG530.21.136115 BLG246.2.37238                  
OGLE-BLG-T2CEP-333   WVir  18:19:39.99 -25:13:40.0                   BLG261.3.114858                 
OGLE-BLG-T2CEP-334  BLHer  18:23:11.90 -25:35:45.7                   BLG263.8.53413                  
OGLE-BLG-T2CEP-335   WVir  18:23:35.87 -26:06:08.4                   BLG256.8.133142                 
OGLE-BLG-T2CEP-336  RVTau  17:05:31.83 -32:39:32.1                   BLG366.6.63072                  
OGLE-BLG-T2CEP-337  RVTau  17:28:40.13 -29:19:11.5  BLG613.14.58673  BLG330.4.16333                  NSV 8776
OGLE-BLG-T2CEP-338  RVTau  17:29:43.03 -39:46:23.7                   BLG202.6.101193                 
OGLE-BLG-T2CEP-339  RVTau  17:30:49.66 -39:01:37.5                   BLG203.4.91851                  
OGLE-BLG-T2CEP-340  RVTau  17:44:32.80 -23:39:30.3  BLG632.14.9391   BLG344.3.37800                  
OGLE-BLG-T2CEP-341  RVTau  17:49:34.74 -30:21:10.3  BLG501.07.83105  BLG179.5.87981  BUL_SC44_155583 
OGLE-BLG-T2CEP-342  RVTau  17:50:52.11 -34:36:04.6  BLG503.22.61928  BLG123.5.57320                  
OGLE-BLG-T2CEP-343  RVTau  17:52:29.67 -35:15:35.4  BLG503.03.53743  BLG118.3.140788                 
OGLE-BLG-T2CEP-344  RVTau  17:53:20.58 -29:02:37.0  BLG500.02.136839 BLG195.5.93752                  
OGLE-BLG-T2CEP-345  RVTau  17:54:42.24 -29:11:43.3  BLG505.25.91709  BLG195.3.125143                 
OGLE-BLG-T2CEP-346  RVTau  17:54:48.84 -35:19:51.7                   BLG119.6.75214                  V0423 Sco
OGLE-BLG-T2CEP-347  RVTau  17:56:01.00 -29:10:08.7  BLG505.23.88899  BLG205.8.93                     
OGLE-BLG-T2CEP-348  RVTau  17:57:14.03 -28:50:56.0  BLG505.29.174439 BLG205.6.64226                  
OGLE-BLG-T2CEP-349  RVTau  17:58:42.30 -28:32:10.1  BLG504.02.177544 BLG214.1.97808                  
OGLE-BLG-T2CEP-350  RVTau  18:00:02.03 -28:11:18.0  BLG504.08.167262 BLG215.6.178419                 
OGLE-BLG-T2CEP-351  RVTau  18:04:59.18 -26:12:31.8  BLG646.09.79128  BLG241.5.131671                 
OGLE-BLG-T2CEP-352  RVTau  18:05:06.31 -28:05:54.9                   BLG217.5.108322 BUL_SC36_72025  
OGLE-BLG-T2CEP-353  RVTau  18:06:08.88 -25:41:57.2  BLG580.15.89945  BLG249.4.51258                  
OGLE-BLG-T2CEP-354  RVTau  18:09:34.10 -26:49:10.4  BLG518.10.129042 BLG236.5.174020 BUL_SC42_535362 
OGLE-BLG-T2CEP-355  RVTau  18:13:42.12 -27:20:20.5                   BLG237.1.71710                  
OGLE-BLG-T2CEP-356  RVTau  18:23:46.87 -25:40:20.5                   BLG256.5.94977                  
OGLE-BLG-T2CEP-357  RVTau  18:25:24.49 -25:02:06.1                   BLG264.5.102820                 GW Sgr
OGLE-BLG-T2CEP-358  BLHer  17:14:06.95 -29:56:31.7  BLG617.15.5979                                   KN Oph
OGLE-BLG-T2CEP-359  BLHer  17:15:55.82 -30:08:10.0  BLG617.04.77127                                  
OGLE-BLG-T2CEP-360  BLHer  17:16:28.24 -28:59:43.1  BLG616.03.76086  BLG359.3.30                     
OGLE-BLG-T2CEP-361  BLHer  17:16:41.37 -30:10:03.8  BLG617.03.69359                                  
OGLE-BLG-T2CEP-362   WVir  17:17:19.59 -29:03:12.4  BLG616.02.60117  BLG359.2.89008                  
OGLE-BLG-T2CEP-363   WVir  17:17:57.24 -29:22:11.3  BLG617.26.92356  BLG361.5.33122                  NSV 21345
OGLE-BLG-T2CEP-364  RVTau  17:22:36.16 -28:21:24.1  BLG614.24.40978                                  
OGLE-BLG-T2CEP-365   WVir  17:23:03.11 -28:41:34.2  BLG614.14.69371                                  
OGLE-BLG-T2CEP-366   WVir  17:23:10.66 -29:15:13.7  BLG615.31.24225                                  
OGLE-BLG-T2CEP-367   WVir  17:23:45.27 -30:14:57.3  BLG615.05.41624                                  
OGLE-BLG-T2CEP-368   WVir  17:23:46.92 -26:29:39.9  BLG619.06.6609                                   
OGLE-BLG-T2CEP-369  BLHer  17:24:04.59 -30:06:18.0  BLG615.12.126378                                 
OGLE-BLG-T2CEP-370  BLHer  17:24:53.14 -26:34:05.5  BLG619.04.44397                                  
OGLE-BLG-T2CEP-371   WVir  17:25:39.33 -25:57:56.2  BLG619.20.50077                                  VSX J172539.3-255756
OGLE-BLG-T2CEP-372   WVir  17:26:29.13 -28:13:52.8  BLG614.26.58132                                  
OGLE-BLG-T2CEP-373  RVTau  17:26:31.35 -30:05:14.6  BLG615.09.64290                                  
OGLE-BLG-T2CEP-374   WVir  17:26:40.75 -29:02:41.2  BLG614.01.30593                                  
OGLE-BLG-T2CEP-375   WVir  17:27:33.56 -30:38:12.7  BLG662.15.47644                                  
OGLE-BLG-T2CEP-376  BLHer  17:28:02.73 -29:57:32.7  BLG662.32.26845                                  
OGLE-BLG-T2CEP-377  BLHer  17:28:03.53 -28:49:19.5  BLG613.32.38453                                  
OGLE-BLG-T2CEP-378  BLHer  17:28:03.69 -25:27:38.3  BLG665.15.24774                                  
OGLE-BLG-T2CEP-379   WVir  17:28:03.95 -31:37:02.5  BLG668.24.251                                    
OGLE-BLG-T2CEP-380   WVir  17:28:16.52 -24:50:39.5  BLG665.32.20715                                  
OGLE-BLG-T2CEP-381   WVir  17:28:25.75 -32:02:42.9  BLG668.06.27652                                  
OGLE-BLG-T2CEP-382   WVir  17:28:34.89 -31:43:08.4  BLG668.14.25255                                  
OGLE-BLG-T2CEP-383  BLHer  17:28:36.08 -25:58:29.5  BLG666.31.25875                                  
OGLE-BLG-T2CEP-384  BLHer  17:28:38.37 -29:52:22.2  BLG662.31.44449                                  
OGLE-BLG-T2CEP-385  RVTau  17:28:55.10 -27:38:31.4  BLG612.31.1695                                   NSV 22168
OGLE-BLG-T2CEP-386  BLHer  17:29:01.13 -30:42:50.4  BLG662.13.31337                                  
OGLE-BLG-T2CEP-387  BLHer  17:29:08.83 -30:26:34.2  BLG662.22.62610                                  
OGLE-BLG-T2CEP-388  pWVir  17:29:14.63 -31:12:29.8  BLG668.30.23905                                  
OGLE-BLG-T2CEP-389  RVTau  17:29:49.79 -29:52:41.2  BLG662.29.116181                                 
OGLE-BLG-T2CEP-390   WVir  17:29:52.55 -30:40:50.2  BLG662.12.43301                                  
OGLE-BLG-T2CEP-391  BLHer  17:29:59.26 -31:11:48.1  BLG668.29.15064                                  
OGLE-BLG-T2CEP-392   WVir  17:30:07.97 -32:11:24.5  BLG668.04.5684                                   
OGLE-BLG-T2CEP-393   WVir  17:30:22.00 -31:56:12.4  BLG668.11.18080                                  
OGLE-BLG-T2CEP-394   WVir  17:30:22.02 -37:12:58.9  BLG672.07.19515                                  
OGLE-BLG-T2CEP-395  BLHer  17:30:22.03 -26:12:26.6  BLG666.29.484                                    
OGLE-BLG-T2CEP-396   WVir  17:30:24.42 -30:32:05.7  BLG662.11.65684                                  
OGLE-BLG-T2CEP-397   WVir  17:30:25.97 -36:52:04.8  BLG672.15.18746                                  
OGLE-BLG-T2CEP-398  BLHer  17:30:35.99 -30:16:33.8  BLG662.20.92845                                  
OGLE-BLG-T2CEP-399  RVTau  17:30:39.00 -28:04:56.1  BLG612.11.72490                                  
OGLE-BLG-T2CEP-400   WVir  17:30:43.66 -28:50:58.4  BLG613.28.36418                                  
OGLE-BLG-T2CEP-401  RVTau  17:30:50.59 -29:24:30.5  BLG613.11.35047                                  
OGLE-BLG-T2CEP-402  RVTau  17:30:54.34 -24:53:54.0  BLG665.28.112                                    
OGLE-BLG-T2CEP-403  BLHer  17:30:57.40 -25:49:40.5  BLG665.03.442                                    
OGLE-BLG-T2CEP-404   WVir  17:31:00.27 -29:05:38.4  BLG613.20.10348                                  
OGLE-BLG-T2CEP-405  BLHer  17:31:00.71 -29:59:51.4  BLG662.28.14535                                  
OGLE-BLG-T2CEP-406  BLHer  17:31:02.21 -36:39:44.6  BLG672.15.15485                                  
OGLE-BLG-T2CEP-407  RVTau  17:31:02.96 -27:52:22.5  BLG612.20.9292                                   
OGLE-BLG-T2CEP-408   WVir  17:31:08.74 -30:00:21.7  BLG662.27.83093                                  
OGLE-BLG-T2CEP-409  BLHer  17:31:26.44 -27:58:43.7  BLG612.19.22650                                  
OGLE-BLG-T2CEP-410  BLHer  17:31:26.69 -25:03:49.3  BLG665.19.30086                                  
OGLE-BLG-T2CEP-411  BLHer  17:31:28.37 -31:27:38.9  BLG668.19.11046                                  
OGLE-BLG-T2CEP-412   WVir  17:31:29.34 -30:48:18.1  BLG662.02.26223                                  
OGLE-BLG-T2CEP-413  RVTau  17:31:34.51 -29:29:30.6  BLG613.10.33488                                  
OGLE-BLG-T2CEP-414  BLHer  17:31:41.15 -27:25:22.8  BLG612.27.16494                                  
OGLE-BLG-T2CEP-415  BLHer  17:31:44.62 -25:27:52.2  BLG665.10.18084                                  
OGLE-BLG-T2CEP-416  RVTau  17:31:50.71 -29:15:46.8  BLG613.09.118634                                 
OGLE-BLG-T2CEP-417  BLHer  17:31:54.70 -29:42:03.7  BLG613.01.101682                                 
OGLE-BLG-T2CEP-418  BLHer  17:31:57.69 -36:25:13.7  BLG672.22.43775                                  
OGLE-BLG-T2CEP-419  BLHer  17:31:58.74 -28:20:48.2  BLG612.01.68591                                  
OGLE-BLG-T2CEP-420  RVTau  17:32:00.61 -28:42:12.0  BLG613.26.68841                                  
OGLE-BLG-T2CEP-421   WVir  17:32:03.78 -30:37:39.4  BLG662.09.65375                                  
OGLE-BLG-T2CEP-422  BLHer  17:32:05.32 -29:40:25.7  BLG613.01.75489                                  
OGLE-BLG-T2CEP-423   WVir  17:32:12.39 -30:35:20.9  BLG662.09.26489                                  
OGLE-BLG-T2CEP-424  BLHer  17:32:14.51 -30:38:11.3  BLG662.09.12530                                  
OGLE-BLG-T2CEP-425  RVTau  17:32:15.12 -29:52:54.5  BLG662.26.52360                                  
OGLE-BLG-T2CEP-426  BLHer  17:32:15.98 -29:16:02.1  BLG613.09.57679                                  
OGLE-BLG-T2CEP-427  BLHer  17:32:20.53 -25:14:38.2  BLG665.18.1098                                   
OGLE-BLG-T2CEP-428  BLHer  17:32:34.09 -21:55:52.9  BLG621.25.39841                                  
OGLE-BLG-T2CEP-429   WVir  17:32:42.19 -25:26:02.6  BLG665.08.13653                                  
OGLE-BLG-T2CEP-430   WVir  17:32:42.88 -26:37:06.5  BLG666.08.36483                                  
OGLE-BLG-T2CEP-431  RVTau  17:32:45.04 -29:12:56.3  BLG613.17.60446                                  
OGLE-BLG-T2CEP-432   WVir  17:32:48.33 -28:07:41.1  BLG612.08.60255                                  
OGLE-BLG-T2CEP-433   WVir  17:32:57.23 -29:19:50.3  BLG613.08.45573                                  
OGLE-BLG-T2CEP-434  RVTau  17:33:01.21 -34:33:35.6  BLG670.05.25680                                  
OGLE-BLG-T2CEP-435   WVir  17:33:12.77 -29:09:29.3  BLG653.07.87069                                  
OGLE-BLG-T2CEP-436  RVTau  17:33:13.31 -36:39:45.0  BLG672.12.31961                                  
OGLE-BLG-T2CEP-437  RVTau  17:33:18.67 -28:21:38.0  BLG653.24.75202                                  
OGLE-BLG-T2CEP-438   WVir  17:33:25.71 -28:02:09.5  BLG653.32.83485                                  
OGLE-BLG-T2CEP-439   WVir  17:33:29.25 -28:21:50.3  BLG653.24.47483                                  
OGLE-BLG-T2CEP-440  BLHer  17:33:33.23 -30:46:53.9  BLG655.24.32214                                  
OGLE-BLG-T2CEP-441   WVir  17:33:35.27 -25:14:45.8  BLG715.06.26414                                  
OGLE-BLG-T2CEP-442  BLHer  17:33:37.24 -21:41:43.3  BLG621.31.76948                                  
OGLE-BLG-T2CEP-443   WVir  17:33:40.82 -26:28:39.8  BLG667.07.151                                    
OGLE-BLG-T2CEP-444  BLHer  17:33:42.01 -31:06:01.9  BLG655.15.20396                                  
OGLE-BLG-T2CEP-445   WVir  17:33:42.49 -26:55:31.1  BLG611.24.25082                                  
OGLE-BLG-T2CEP-446  BLHer  17:33:45.19 -28:39:12.6  BLG653.15.14923                                  
OGLE-BLG-T2CEP-447   WVir  17:33:45.44 -27:33:40.5  BLG611.07.22239                                  
OGLE-BLG-T2CEP-448  BLHer  17:33:47.94 -30:12:12.5  BLG654.07.21977                                  
OGLE-BLG-T2CEP-449  BLHer  17:33:49.13 -26:04:33.7  BLG667.14.42100                                  
OGLE-BLG-T2CEP-450  BLHer  17:33:53.56 -28:35:53.7  BLG653.23.77739                                  
OGLE-BLG-T2CEP-451   WVir  17:33:56.79 -34:21:21.5  BLG670.12.31082                                  
OGLE-BLG-T2CEP-452   WVir  17:33:58.16 -29:02:04.5  BLG653.06.68381                                  
OGLE-BLG-T2CEP-453   WVir  17:34:05.65 -27:20:48.8  BLG611.14.79633                                  
OGLE-BLG-T2CEP-454  BLHer  17:34:15.28 -26:37:46.0  BLG611.31.67711                                  
OGLE-BLG-T2CEP-455   WVir  17:34:18.60 -28:22:05.5  BLG653.23.15529                                  
OGLE-BLG-T2CEP-456   WVir  17:34:25.12 -29:10:56.2  BLG653.06.2795                                   
OGLE-BLG-T2CEP-457   WVir  17:34:30.50 -22:50:18.2  BLG621.05.6                                      
OGLE-BLG-T2CEP-458   WVir  17:34:33.46 -26:35:27.7  BLG611.30.168145                                 
OGLE-BLG-T2CEP-459   WVir  17:34:44.56 -25:57:07.0  BLG667.13.42758                                  
OGLE-BLG-T2CEP-460  BLHer  17:34:50.68 -30:17:30.9  BLG654.05.67768                                  
OGLE-BLG-T2CEP-461   WVir  17:34:51.12 -30:50:20.0  BLG655.22.45854                                  
OGLE-BLG-T2CEP-462  BLHer  17:35:01.10 -29:18:53.8  BLG654.30.36112                                  
OGLE-BLG-T2CEP-463  RVTau  17:35:06.39 -30:28:22.1  BLG655.30.34496                                  
OGLE-BLG-T2CEP-464  BLHer  17:35:07.87 -30:11:16.9  BLG654.05.24341                                  
OGLE-BLG-T2CEP-465   WVir  17:35:09.40 -25:14:19.6  BLG715.04.4332                                   
OGLE-BLG-T2CEP-466   WVir  17:35:13.71 -30:16:17.9  BLG654.05.17047                                  
OGLE-BLG-T2CEP-467  RVTau  17:35:21.71 -36:03:37.1  BLG672.26.31384                                  
OGLE-BLG-T2CEP-468  RVTau  17:35:23.17 -33:43:01.7  BLG670.27.20119                                  
OGLE-BLG-T2CEP-469  BLHer  17:35:24.79 -28:44:15.1  BLG653.12.69850                                  
OGLE-BLG-T2CEP-470   WVir  17:35:24.84 -29:00:54.4  BLG653.04.74359                                  
OGLE-BLG-T2CEP-471   WVir  17:35:33.20 -28:23:31.2  BLG653.21.41925                                  
OGLE-BLG-T2CEP-472   WVir  17:35:34.64 -28:53:17.8  BLG653.12.31099                                  
OGLE-BLG-T2CEP-473  BLHer  17:35:37.54 -21:58:12.2  BLG621.20.103193                                 
OGLE-BLG-T2CEP-474  RVTau  17:35:38.45 -37:28:26.2  BLG680.16.22199                                  
OGLE-BLG-T2CEP-475   WVir  17:35:39.04 -29:21:32.2  BLG654.29.39413                                  
OGLE-BLG-T2CEP-476   WVir  17:35:39.19 -34:07:20.5  BLG670.19.365                                    
